	file_name	file_path	datetime_original	gps_latitude	gps_longitude	gps_altitude
822	IMG_4381.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4381.JPG	2018:07:23 17:45:39	(35.0, 39.0, 25.34)	(139.0, 44.0, 55.94)	12.89349376114082
823	IMG_4382.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4382.JPG	2018:07:23 17:46:12	(35.0, 39.0, 26.14)	(139.0, 44.0, 54.67)	4.96630859375
824	IMG_4383.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4383.JPG	2018:07:23 17:47:19	(35.0, 39.0, 27.57)	(139.0, 44.0, 54.95)	3.298217821782178
825	IMG_4384.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4384.JPG	2018:07:23 17:47:40	(35.0, 39.0, 28.38)	(139.0, 44.0, 54.89)	5.667297382529171
826	IMG_4385.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4385.JPG	2018:07:23 17:48:01	(35.0, 39.0, 28.61)	(139.0, 44.0, 55.39)	9.30230708035004
827	IMG_4386.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4386.JPG	2018:07:23 17:48:03	(35.0, 39.0, 28.71)	(139.0, 44.0, 55.17)	7.1535648994515535
828	IMG_4387.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4387.JPG	2018:07:23 17:49:16	(35.0, 39.0, 29.2)	(139.0, 44.0, 54.62)	34.76046511627907
829	IMG_4388.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4388.JPG	2018:07:23 17:49:49	(35.0, 39.0, 29.15)	(139.0, 44.0, 53.96)	37.49273607748184
830	IMG_4389 (Edited).JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4389 (Edited).JPG	2018:07:23 17:50:02	(35.0, 39.0, 28.49)	(139.0, 44.0, 52.91)	0.2889404296875
831	IMG_4389.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4389.JPG	2018:07:23 17:50:02	(35.0, 39.0, 28.49)	(139.0, 44.0, 52.91)	0.2889404296875
832	IMG_4390.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4390.JPG	2018:07:23 17:52:35	(35.0, 39.0, 27.79)	(139.0, 44.0, 58.57)	7.075317604355717
833	IMG_4391.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4391.JPG	2018:07:23 17:52:44	(35.0, 39.0, 27.88)	(139.0, 44.0, 58.85)	2.494323710671424
834	IMG_4392.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4392.JPG	2018:07:23 17:52:46	(35.0, 39.0, 27.88)	(139.0, 44.0, 58.85)	2.42236328125
835	IMG_4393.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4393.JPG	2018:07:23 17:59:51	(35.0, 39.0, 31.76)	(139.0, 44.0, 43.58)	33.77618364418938
836	IMG_4394.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4394.JPG	2018:07:23 18:00:19	(35.0, 39.0, 32.39)	(139.0, 44.0, 43.14)	26.604430379746834
837	IMG_4395.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4395.JPG	2018:07:23 18:00:22	(35.0, 39.0, 32.37)	(139.0, 44.0, 43.14)	24.68688845401174
838	IMG_4396.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4396.JPG	2018:07:23 18:00:26	(35.0, 39.0, 32.37)	(139.0, 44.0, 43.19)	21.883910386965375
839	IMG_4397.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4397.JPG	2018:07:23 18:06:38	(35.0, 39.0, 36.81)	(139.0, 44.0, 33.08)	39.59722909450767
840	IMG_4398.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4398.JPG	2018:07:23 18:07:14	(35.0, 39.0, 37.87)	(139.0, 44.0, 32.59)	39.77252252252252
841	IMG_4399.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4399.JPG	2018:07:23 18:09:24	(35.0, 39.0, 41.34)	(139.0, 44.0, 36.21)	27.88641425389755
842	IMG_4400.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4400.JPG	2018:07:23 18:09:45	(35.0, 39.0, 41.2)	(139.0, 44.0, 35.28)	33.561951219512196
843	IMG_4401.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4401.JPG	2018:07:23 19:37:21	(35.0, 37.0, 42.35)	(139.0, 44.0, 24.9)	19.646219686162624
844	IMG_4402.JPG	C:\Users\tgsto\OneDrive\Pictures\Saved Pictures\IMG_4402.JPG	2018:07:23 19:48:56	(35.0, 30.0, 32.07)	(139.0, 36.0, 59.18)	15.482892188508716
